antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"place, wait",food,0.036,0.359,0.02,0.5555555555555556,1.5475085112968123,1.0,0.007076000000000002,1.44225,0.3670124481327802,0.053333333333333344,0.30663893222395566,0.30563293098112043
customer,service,0.07,0.28,0.044,0.6285714285714284,2.244897959183673,1.0,0.024399999999999995,1.9384615384615378,0.5962854349951123,0.14379084967320258,0.48412698412698396,0.3928571428571428
busy,food,0.039,0.359,0.022,0.5641025641025641,1.5713163345475323,1.0,0.007999,1.4705294117647059,0.37834641944943714,0.05851063829787235,0.31997279891195646,0.3126919505749589
busy,place,0.039,0.369,0.022,0.5641025641025641,1.5287332360503092,1.0,0.0076089999999999994,1.4475882352941176,0.35989972566455397,0.05699481865284974,0.30919582266650414,0.3118615801542631
busy,good,0.039,0.358,0.021,0.5384615384615385,1.5040825096691022,1.0,0.007038000000000003,1.3910000000000002,0.3487438679946485,0.055851063829787245,0.28109273903666443,0.29856037816931674
excellent,food,0.059,0.359,0.031,0.5254237288135594,1.4635758462773243,1.0,0.009819000000000001,1.3506785714285716,0.33660141921771625,0.08010335917312661,0.25963140220524084,0.30588735187196076
could,place,0.118,0.369,0.06,0.5084745762711864,1.37797988149373,1.0,0.016458,1.2837586206896552,0.31099773242630385,0.1405152224824356,0.2210373633457788,0.3355381011437233
"could, food",place,0.055,0.369,0.035,0.6363636363636365,1.7245627001724566,1.0,0.014705000000000003,1.7352500000000004,0.4445956160241875,0.08997429305912596,0.4237141622244635,0.36560729243656076
"could, place",food,0.06,0.359,0.035,0.5833333333333334,1.624883936861653,1.0,0.013460000000000007,1.5384000000000002,0.40911854103343487,0.09114583333333334,0.34997399895995845,0.34041318477251625
"could, like",food,0.046,0.359,0.024,0.5217391304347826,1.4533123410439628,1.0,0.007486000000000003,1.3402727272727273,0.326956673654787,0.06299212598425198,0.25388319880621313,0.29429574906140243
"could, like",good,0.046,0.358,0.027,0.5869565217391305,1.6395433568132136,1.0,0.010532,1.5543157894736845,0.40888267722649274,0.07161803713527852,0.3566300961668699,0.33118775807626916
"could, good",like,0.054,0.209,0.027,0.5,2.3923444976076556,1.0,0.015714,1.582,0.6152219873150105,0.11440677966101694,0.3678887484197219,0.3145933014354067
"could, like",place,0.046,0.369,0.027,0.5869565217391305,1.5906680805938496,1.0,0.010026,1.527684210526316,0.3892382948986723,0.06958762886597938,0.3454144560049612,0.33006362672322376
"could, get",like,0.042,0.209,0.022,0.5238095238095237,2.506265664160401,1.0,0.013222,1.6610999999999998,0.6273486430062631,0.09606986899563318,0.39798928420925883,0.3145363408521303
"could, get",food,0.042,0.359,0.022,0.5238095238095237,1.4590794535084226,1.0,0.006921999999999998,1.3460999999999999,0.32843044220914774,0.05804749340369394,0.2571131416685238,0.2925454304284387
"could, get",time,0.042,0.273,0.023,0.5476190476190476,2.0059305773591483,1.0,0.011533999999999997,1.607052631578947,0.5234637378596714,0.07876712328767124,0.3777428440427064,0.3159340659340659
"could, get",good,0.042,0.358,0.021,0.5,1.3966480446927374,1.0,0.0059640000000000006,1.284,0.2964509394572025,0.05540897097625331,0.22118380062305298,0.27932960893854747
"could, get",would,0.042,0.207,0.022,0.5238095238095237,2.530480791350356,1.0,0.013305999999999998,1.6652999999999998,0.6313342190168912,0.09691629955947136,0.39950759622890764,0.31504485852311936
"could, get",one,0.042,0.224,0.021,0.5,2.232142857142857,1.0,0.011592,1.552,0.5762004175365344,0.08571428571428572,0.3556701030927835,0.296875
"could, get",great,0.042,0.349,0.021,0.5,1.4326647564469914,1.0,0.006342000000000002,1.302,0.315240083507307,0.05675675675675677,0.2319508448540707,0.2800859598853868
"could, get",place,0.042,0.369,0.022,0.5238095238095237,1.4195380049038584,1.0,0.006501999999999997,1.3250999999999997,0.30850256215600674,0.05655526992287918,0.245339974341559,0.2917150600077429
"could, service",food,0.042,0.359,0.022,0.5238095238095237,1.4590794535084226,1.0,0.006921999999999998,1.3460999999999999,0.32843044220914774,0.05804749340369394,0.2571131416685238,0.2925454304284387
"could, service",place,0.042,0.369,0.023,0.5476190476190476,1.4840624596722156,1.0,0.007501999999999998,1.3948421052631577,0.3404738131977852,0.05927835051546392,0.2830729756244811,0.3049748354626403
"come, could",food,0.032,0.359,0.022,0.6875,1.9150417827298052,1.0,0.010511999999999999,2.0512,0.49361382419233657,0.05962059620596206,0.5124804992199689,0.37439066852367686
"could, time",place,0.049,0.369,0.027,0.5510204081632653,1.493280238924838,1.0,0.008919,1.4054090909090908,0.3473536628110761,0.0690537084398977,0.2884634043791842,0.31209556993529114
"back, could",good,0.043,0.358,0.023,0.5348837209302326,1.4940886059503704,1.0,0.007606000000000002,1.3803000000000003,0.34555449547953304,0.06084656084656086,0.2755198145330726,0.2995647654930493
"could, great",back,0.044,0.212,0.022,0.5,2.358490566037736,1.0,0.012672,1.576,0.602510460251046,0.094017094017094,0.3654822335025381,0.3018867924528302
"back, could",great,0.043,0.349,0.022,0.5116279069767442,1.4659825414806424,1.0,0.006993000000000001,1.3330000000000002,0.3321459105158166,0.05945945945945946,0.24981245311327838,0.2873325781302059
"back, could",food,0.043,0.359,0.025,0.5813953488372093,1.6194856513571292,1.0,0.009563000000000004,1.531277777777778,0.39970741901776397,0.06631299734748011,0.34695062221093503,0.3255166159227829
"back, could",place,0.043,0.369,0.023,0.5348837209302326,1.4495493792147225,1.0,0.0071330000000000005,1.3566500000000001,0.32406524010721915,0.059125964010282785,0.2628902074964067,0.29860717211823284
"could, go",get,0.038,0.219,0.021,0.5526315789473685,2.523431867339582,1.0,0.012678000000000002,1.745764705882353,0.6275616275616276,0.08898305084745763,0.4271851202911248,0.3242609949531363
"could, get",go,0.042,0.2,0.021,0.5,2.5,1.0,0.0126,1.6,0.6263048016701461,0.09502262443438914,0.37499999999999994,0.3025
"could, go",back,0.038,0.212,0.02,0.5263157894736842,2.4826216484607744,1.0,0.011944000000000001,1.6635555555555555,0.6207900207900209,0.08695652173913043,0.39887790542345714,0.3103277060575968
"could, go",place,0.038,0.369,0.024,0.6315789473684211,1.7115960633290546,1.0,0.009978,1.712714285714286,0.4321725571725572,0.06266318537859009,0.4161314538326801,0.3483097988874626
"could, got",good,0.034,0.358,0.02,0.5882352941176471,1.6431153466973383,1.0,0.007828,1.5591428571428572,0.405175983436853,0.053763440860215055,0.35862195345427894,0.3220506079526783
"could, got",place,0.034,0.369,0.021,0.6176470588235294,1.6738402678144428,1.0,0.008454000000000001,1.6503076923076925,0.41674060928719314,0.0549738219895288,0.39405239116248725,0.33727881396461024
"could, place",good,0.06,0.358,0.031,0.5166666666666667,1.443202979515829,1.0,0.00952,1.3282758620689656,0.32669869595058343,0.08010335917312661,0.24714434060228463,0.3016294227188082
"could, good",place,0.054,0.369,0.031,0.5740740740740741,1.5557562983037239,1.0,0.011074,1.4814782608695651,0.3776171315556162,0.07908163265306122,0.32499853260550565,0.3290424570912376
"could, food",good,0.055,0.358,0.03,0.5454545454545454,1.5236160487557135,1.0,0.01031,1.4123999999999999,0.36366843033509705,0.07832898172323759,0.29198527329368446,0.3146267140680548
"could, good",food,0.054,0.359,0.03,0.5555555555555556,1.5475085112968123,1.0,0.010613999999999998,1.44225,0.3739957716701902,0.07832898172323759,0.30663893222395566,0.3195605075827917
"could, food, place",good,0.035,0.358,0.02,0.5714285714285714,1.596169193934557,1.0,0.007469999999999999,1.498,0.38704663212435225,0.05361930294906166,0.3324432576769025,0.3136472466081405
"could, good, place",food,0.031,0.359,0.02,0.6451612903225806,1.797106658280169,1.0,0.008871,1.8064545454545453,0.45773993808049535,0.05405405405405406,0.44642947008202905,0.35043579836463296
"could, food, good",place,0.03,0.369,0.02,0.6666666666666667,1.806684733514002,1.0,0.00893,1.8930000000000005,0.4603092783505155,0.052770448548812667,0.4717379820390915,0.3604336043360434
"could, like",would,0.046,0.207,0.025,0.5434782608695653,2.625498844780509,1.0,0.015478000000000002,1.7370476190476194,0.648972746331237,0.10964912280701755,0.42431054334119206,0.33212560386473433
"could, would",like,0.045,0.209,0.025,0.5555555555555556,2.658160552897395,1.0,0.015595000000000003,1.7797500000000002,0.653193717277487,0.1091703056768559,0.4381233319286417,0.3375863902179692
"could, would",place,0.045,0.369,0.023,0.5111111111111111,1.3851249623607347,1.0,0.006395000000000001,1.290681818181818,0.2911450034145232,0.05882352941176471,0.2252157069906673,0.28672086720867207
"could, would",time,0.045,0.273,0.024,0.5333333333333333,1.9536019536019533,1.0,0.011715,1.5578571428571428,0.5111256544502618,0.0816326530612245,0.3580926180651077,0.31062271062271063
"could, great",place,0.044,0.369,0.028,0.6363636363636365,1.7245627001724566,1.0,0.011764,1.7352500000000004,0.43947997609085476,0.07272727272727274,0.4237141622244635,0.35612219758561225
"could, great",food,0.044,0.359,0.022,0.5,1.392757660167131,1.0,0.006204000000000001,1.282,0.294979079497908,0.05774278215223098,0.2199687987519501,0.28064066852367686
"could, restaurant",food,0.028,0.359,0.021,0.75,2.0891364902506964,1.0,0.010948000000000001,2.564,0.5363511659807957,0.05737704918032788,0.609984399375975,0.40424791086350975
"could, one",place,0.043,0.369,0.025,0.5813953488372093,1.5755971513203506,1.0,0.009133000000000002,1.5073888888888891,0.3817345872518287,0.06459948320413438,0.336601186746766,0.3245730131719922
"could, one",food,0.043,0.359,0.023,0.5348837209302326,1.489926799248559,1.0,0.007563000000000002,1.3781500000000002,0.3436009268093227,0.060686015831134574,0.27438958023437227,0.29947528664896034
"could, time",one,0.049,0.224,0.025,0.5102040816326531,2.2776967930029155,1.0,0.014024,1.5843333333333334,0.5898633017875919,0.10080645161290322,0.36881969282558386,0.310905612244898
"could, one",time,0.043,0.273,0.025,0.5813953488372093,2.12965329244399,1.0,0.013261000000000002,1.7367222222222223,0.5542737722048068,0.08591065292096221,0.424202680656409,0.33648522020615046
"could, one",would,0.043,0.207,0.023,0.5348837209302326,2.583979328165375,1.0,0.014099,1.7049500000000004,0.6405433646812958,0.1013215859030837,0.41347253585149135,0.3229974160206719
"could, would",one,0.045,0.224,0.023,0.5111111111111111,2.2817460317460316,1.0,0.01292,1.5872727272727272,0.588208513544275,0.09349593495934959,0.36998854524627717,0.30689484126984123
"could, u",time,0.033,0.273,0.021,0.6363636363636364,2.3310023310023307,1.0,0.011991,1.99925,0.5904860392967941,0.07368421052631578,0.4998124296611229,0.35664335664335667
"could, u",place,0.033,0.369,0.021,0.6363636363636364,1.7245627001724562,1.0,0.008823000000000001,1.73525,0.4344807209336682,0.05511811023622047,0.42371416222446334,0.3466371027346637
side,good,0.073,0.358,0.044,0.6027397260273972,1.6836305196296013,1.0,0.017866,1.6160689655172413,0.4380209865646759,0.11369509043927647,0.3812145265224256,0.36282237698017905
"food, side",good,0.035,0.358,0.021,0.6,1.675977653631285,1.0,0.00847,1.605,0.4179620034542314,0.05645161290322581,0.37694704049844235,0.32932960893854746
"place, side",good,0.032,0.358,0.021,0.65625,1.833100558659218,1.0,0.009544000000000002,1.8676363636363638,0.4695001967729241,0.05691056910569106,0.46456386292834895,0.35745460893854747
"side, time",good,0.027,0.358,0.02,0.7407407407407408,2.0691082143596113,1.0,0.010334000000000001,2.476285714285715,0.5310380267214799,0.05479452054794521,0.5961693781008424,0.3983033312642252
cheese,food,0.062,0.359,0.032,0.5161290322580645,1.4376853266241352,1.0,0.009742,1.3247333333333333,0.3245602345415779,0.08226221079691516,0.2451310955664033,0.30263276125438043
cheese,good,0.062,0.358,0.033,0.5322580645161291,1.4867543701567854,1.0,0.010804000000000001,1.3725517241379313,0.34903405052658787,0.08527131782945736,0.27143000703446907,0.3122184177329249
large,food,0.041,0.359,0.021,0.5121951219512195,1.4267273591955976,1.0,0.006281000000000002,1.3140500000000002,0.3118824172004569,0.05540897097625331,0.23899395000190254,0.2853454718391195
large,one,0.041,0.224,0.022,0.5365853658536585,2.395470383275261,1.0,0.012815999999999998,1.6745263157894734,0.6074509432173665,0.0905349794238683,0.40281619311038463,0.3173998257839721
plate,food,0.037,0.359,0.024,0.6486486486486487,1.8068207483249268,1.0,0.010717,1.8243846153846157,0.4636985115957079,0.06451612903225808,0.45186996669055957,0.3577505081683355
plate,service,0.037,0.28,0.02,0.5405405405405406,1.9305019305019304,1.0,0.00964,1.5670588235294118,0.5005192107995846,0.06734006734006734,0.36186186186186187,0.305984555984556
around,place,0.077,0.369,0.043,0.5584415584415584,1.5133917572941962,1.0,0.014586999999999996,1.4290294117647058,0.36753256569830417,0.10669975186104216,0.30022433984399116,0.33748636187660574
"around, food",good,0.035,0.358,0.023,0.657142857142857,1.8355945730247403,1.0,0.010469999999999998,1.8724999999999994,0.4717278666366298,0.06216216216216216,0.46595460614152184,0.3606943335993615
"around, good",food,0.035,0.359,0.023,0.657142857142857,1.8304814962196576,1.0,0.010434999999999998,1.8695833333333327,0.4701509348952466,0.06199460916442048,0.465121462001337,0.36060485475527254
"around, food",place,0.035,0.369,0.021,0.6,1.6260162601626016,1.0,0.008085,1.5775,0.39896373056994816,0.05483028720626632,0.36608557844690964,0.3284552845528455
"around, food",would,0.035,0.207,0.022,0.6285714285714284,3.0365769496204273,1.0,0.014754999999999997,2.1349999999999993,0.6950070654733866,0.09999999999999999,0.5316159250585478,0.3674258109040717
"around, would",food,0.031,0.359,0.022,0.7096774193548386,1.9768173241081857,1.0,0.010870999999999999,2.2078888888888883,0.5099446477155456,0.05978260869565217,0.5470786573398418,0.3854793782010962
"around, place",would,0.043,0.207,0.022,0.5116279069767442,2.471632400853837,1.0,0.013099,1.623761904761905,0.6221620594661348,0.09649122807017543,0.38414616264406587,0.3089540501067296
"around, would",place,0.031,0.369,0.022,0.7096774193548386,1.9232450389020017,1.0,0.010561,2.173444444444444,0.4954029458673422,0.0582010582010582,0.5399008230663053,0.38464900778040034
"around, get",place,0.029,0.369,0.021,0.7241379310344828,1.9624334174376228,1.0,0.010299,2.287375,0.5050757687214948,0.05570291777188329,0.5628176403082136,0.3905242500700869
fast,food,0.039,0.359,0.022,0.5641025641025641,1.5713163345475323,1.0,0.007999,1.4705294117647059,0.37834641944943714,0.05851063829787235,0.31997279891195646,0.3126919505749589
fast,good,0.039,0.358,0.021,0.5384615384615385,1.5040825096691022,1.0,0.007038000000000003,1.3910000000000002,0.3487438679946485,0.055851063829787245,0.28109273903666443,0.29856037816931674
fast,place,0.039,0.369,0.02,0.5128205128205129,1.389757487318463,1.0,0.005609000000000001,1.2952105263157896,0.29183142559833514,0.051546391752577324,0.2279247429802106,0.28351052741296645
didnt,good,0.111,0.358,0.056,0.5045045045045045,1.409230459509789,1.0,0.016262000000000006,1.295672727272727,0.32665113289410264,0.13559322033898305,0.22820016277960198,0.33046454275504555
"didnt, place",would,0.048,0.207,0.028,0.5833333333333334,2.8180354267310794,1.0,0.018064,1.9032000000000002,0.677671068427371,0.12334801762114538,0.4745691467002943,0.3592995169082126
"didnt, would",place,0.051,0.369,0.028,0.5490196078431373,1.4878580158350605,1.0,0.009181000000000002,1.3991739130434784,0.34551407496612985,0.07142857142857144,0.2852925639352414,0.3124501833253627
"didnt, place",good,0.048,0.358,0.024,0.5,1.3966480446927374,1.0,0.006815999999999999,1.284,0.2983193277310924,0.06282722513089006,0.22118380062305298,0.2835195530726257
"didnt, food",good,0.04,0.358,0.024,0.6,1.675977653631285,1.0,0.009680000000000001,1.605,0.42013888888888895,0.06417112299465241,0.37694704049844235,0.3335195530726257
"didnt, go",time,0.032,0.273,0.02,0.625,2.2893772893772892,1.0,0.011264,1.9386666666666665,0.5818181818181818,0.07017543859649122,0.484181568088033,0.3491300366300366
"didnt, would",good,0.051,0.358,0.027,0.5294117647058824,1.4788038120276044,1.0,0.008742000000000003,1.36425,0.3411778480271632,0.07068062827225131,0.26699651823346165,0.3024153795596451
"didnt, time",would,0.047,0.207,0.024,0.5106382978723404,2.466851680542707,1.0,0.014271,1.6204782608695651,0.6239506820566632,0.10434782608695652,0.38289823186928174,0.3132901634289238
"didnt, time",good,0.047,0.358,0.025,0.5319148936170213,1.4857957922263165,1.0,0.008174,1.3715454545454546,0.3430849947534103,0.06578947368421054,0.27089547292370914,0.30087364792582905
"didnt, place",time,0.048,0.273,0.024,0.5,1.8315018315018314,1.0,0.010896,1.454,0.476890756302521,0.08080808080808081,0.312242090784044,0.29395604395604397
"didnt, time",place,0.047,0.369,0.024,0.5106382978723404,1.383843625670299,1.0,0.006657,1.2894347826086956,0.2910545645330535,0.06122448979591837,0.2244663991637724,0.28783947413942224
"didnt, would",one,0.051,0.224,0.028,0.5490196078431373,2.450980392156863,1.0,0.016576,1.7206956521739132,0.6238145416227608,0.11336032388663966,0.4188397008287852,0.33700980392156865
"didnt, one",would,0.044,0.207,0.028,0.6363636363636365,3.074220465524814,1.0,0.018892,2.1807500000000006,0.7057680812910938,0.12556053811659193,0.5414421643929842,0.38581466842336415
"didnt, time",one,0.047,0.224,0.026,0.5531914893617021,2.4696048632218845,1.0,0.015471999999999998,1.736761904761905,0.6244248930502865,0.10612244897959182,0.4242158368063172,0.3346314589665654
"didnt, one",time,0.044,0.273,0.026,0.5909090909090909,2.1645021645021645,1.0,0.013987999999999999,1.777111111111111,0.5627615062761506,0.08934707903780069,0.4372889833687633,0.3430735930735931
"didnt, place",one,0.048,0.224,0.025,0.5208333333333334,2.3251488095238098,1.0,0.014248,1.6194782608695655,0.5986554621848739,0.10121457489878542,0.3825171821305843,0.31622023809523814
"didnt, one",place,0.044,0.369,0.025,0.5681818181818182,1.539788125153979,1.0,0.008764000000000001,1.461263157894737,0.3666945606694561,0.06443298969072166,0.3156605676415503,0.31796624784429667
"didnt, like",one,0.045,0.224,0.024,0.5333333333333333,2.380952380952381,1.0,0.01392,1.6628571428571428,0.6073298429319371,0.09795918367346938,0.39862542955326463,0.3202380952380952
"didnt, one",like,0.044,0.209,0.024,0.5454545454545455,2.6098303610265337,1.0,0.014804000000000001,1.7402000000000004,0.6452231520223153,0.10480349344978165,0.42535340765429275,0.3301435406698565
"didnt, one",good,0.044,0.358,0.023,0.5227272727272727,1.4601320467242256,1.0,0.007248000000000001,1.3451428571428572,0.32963434600691294,0.060686015831134574,0.25658453695836875,0.2934865413915693
"didnt, like",would,0.045,0.207,0.029,0.6444444444444445,3.1132581857219543,1.0,0.019685,2.2303125000000006,0.7107781187940062,0.13004484304932737,0.5516323385175845,0.39227053140096624
"didnt, would",like,0.051,0.209,0.029,0.5686274509803922,2.7207055070832165,1.0,0.018341000000000003,1.8336818181818186,0.6664365393699357,0.12554112554112554,0.45464911628368176,0.35369171592081816
"didnt, place",like,0.048,0.209,0.027,0.5625,2.6913875598086126,1.0,0.016968,1.808,0.6601307189542485,0.11739130434782608,0.44690265486725667,0.3458433014354067
"didnt, like",place,0.045,0.369,0.027,0.6,1.6260162601626016,1.0,0.010395000000000001,1.5775,0.4031413612565446,0.06976744186046513,0.36608557844690964,0.3365853658536585
"didnt, good",like,0.056,0.209,0.029,0.5178571428571429,2.4777853725222148,1.0,0.017296000000000002,1.6405925925925928,0.6317942723553478,0.12288135593220338,0.39046415026187475,0.3283065618591935
"didnt, like",good,0.045,0.358,0.029,0.6444444444444445,1.8001241464928617,1.0,0.012890000000000002,1.8056250000000003,0.46542697237768554,0.07754010695187168,0.4461751471097266,0.36272501551831166
"didnt, time",like,0.047,0.209,0.024,0.5106382978723404,2.443245444365265,1.0,0.014177,1.616391304347826,0.6198408534452606,0.10344827586206896,0.3813379239852597,0.31273541687875395
"didnt, like",time,0.045,0.273,0.024,0.5333333333333333,1.9536019536019533,1.0,0.011715,1.5578571428571428,0.5111256544502618,0.0816326530612245,0.3580926180651077,0.31062271062271063
"back, didnt",would,0.038,0.207,0.023,0.6052631578947368,2.9239766081871346,1.0,0.015134,2.0089333333333332,0.683991683991684,0.1036036036036036,0.5022234021371209,0.358187134502924
"back, didnt",one,0.038,0.224,0.02,0.5263157894736842,2.3496240601503757,1.0,0.011488,1.6382222222222222,0.5970893970893971,0.08264462809917354,0.3895822029300054,0.30780075187969924
"back, didnt",time,0.038,0.273,0.023,0.6052631578947368,2.2170811644495854,1.0,0.012625999999999998,1.8417333333333332,0.570640874988701,0.07986111111111112,0.4570332295663505,0.34475612107191056
"didnt, u",good,0.034,0.358,0.021,0.6176470588235294,1.7252711140322052,1.0,0.008828,1.6790769230769231,0.43517696933846,0.05660377358490566,0.4044346710646876,0.3381531383503122
"didnt, get",like,0.038,0.209,0.02,0.5263157894736842,2.5182573659027954,1.0,0.012058000000000001,1.6698888888888888,0.6267151767151767,0.0881057268722467,0.40115776166078915,0.3110047846889952
"didnt, get",good,0.038,0.358,0.02,0.5263157894736842,1.4701558365186709,1.0,0.006396000000000001,1.3553333333333333,0.3324324324324325,0.053191489361702135,0.26217412690605013,0.29109085563069687
"didnt, get",would,0.038,0.207,0.021,0.5526315789473685,2.6697177726926014,1.0,0.013134000000000002,1.772588235294118,0.6501336501336502,0.09375,0.43585318908873705,0.32704042715484366
"didnt, got",back,0.035,0.212,0.02,0.5714285714285714,2.6954177897574123,1.0,0.012580000000000001,1.8386666666666667,0.6518134715025907,0.0881057268722467,0.4561276287164612,0.3328840970350404
"back, didnt",got,0.038,0.133,0.02,0.5263157894736842,3.9572615749901066,1.0,0.014946000000000001,1.8303333333333331,0.7768191268191269,0.1324503311258278,0.4536514296120925,0.3383458646616541
"didnt, got",like,0.035,0.209,0.02,0.5714285714285714,2.734107997265892,1.0,0.012685,1.8456666666666666,0.6572538860103626,0.08928571428571429,0.458190355788333,0.33356117566643884
"didnt, got",would,0.035,0.207,0.02,0.5714285714285714,2.7605244996549345,1.0,0.012754999999999999,1.8503333333333334,0.6608808290155439,0.09009009009009009,0.4595568366060169,0.33402346445824704
beer,food,0.069,0.359,0.038,0.5507246376811593,1.5340519155464047,1.0,0.013228999999999998,1.4267419354838706,0.37393295268245796,0.09743589743589744,0.29910239887856366,0.3282871099269306
"beer, food",great,0.038,0.349,0.021,0.5526315789473685,1.583471572915096,1.0,0.007738000000000002,1.4551764705882355,0.3830313830313831,0.057377049180327884,0.31279812434311594,0.30640174935907105
"beer, great",food,0.033,0.359,0.021,0.6363636363636364,1.7726006583945304,1.0,0.009153000000000001,1.76275,0.4507312749298272,0.05660377358490566,0.4327045809105091,0.34742972904532793
said,good,0.066,0.358,0.035,0.5303030303030303,1.4812933807347215,1.0,0.011372000000000004,1.3668387096774193,0.34787396757418176,0.08997429305912596,0.26838478240347396,0.31403419671576094
"food, said",good,0.032,0.358,0.021,0.65625,1.833100558659218,1.0,0.009544000000000002,1.8676363636363638,0.4695001967729241,0.05691056910569106,0.46456386292834895,0.35745460893854747
"good, said",food,0.035,0.359,0.021,0.6,1.6713091922005572,1.0,0.008435,1.6025,0.41623488773747835,0.05630026809651475,0.37597503900156004,0.32924791086350974
looking,place,0.06,0.369,0.033,0.55,1.4905149051490516,1.0,0.010860000000000002,1.4022222222222225,0.3500967117988395,0.08333333333333333,0.28684627575277344,0.3197154471544716
local,great,0.035,0.349,0.02,0.5714285714285714,1.637331150225133,1.0,0.007785,1.519,0.4033678756476684,0.05494505494505495,0.34167215273206053,0.3143675808432255
restaurant,food,0.136,0.359,0.08,0.5882352941176471,1.6385384237260365,1.0,0.031176000000000002,1.5567142857142857,0.4510416666666667,0.1927710843373494,0.35762136367807656,0.40553825987219405
restaurant,good,0.136,0.358,0.071,0.5220588235294117,1.4582648701938874,1.0,0.02231199999999999,1.3432615384615383,0.36371935315597276,0.16784869976359337,0.25554333883085933,0.3601914229378902
"food, restaurant",good,0.08,0.358,0.042,0.525,1.4664804469273744,1.0,0.013360000000000004,1.3515789473684212,0.34575569358178065,0.10606060606060606,0.26012461059190034,0.321159217877095
"good, restaurant",food,0.071,0.359,0.042,0.591549295774648,1.6477696261132257,1.0,0.016511000000000005,1.5693448275862074,0.42316366805064337,0.10824742268041238,0.3627914130649735,0.3542704696143435
"like, restaurant",good,0.045,0.358,0.03,0.6666666666666666,1.86219739292365,1.0,0.01389,1.926,0.4848167539267016,0.08042895442359249,0.4807892004153686,0.3752327746741154
"like, restaurant",food,0.045,0.359,0.028,0.6222222222222222,1.7332095326524297,1.0,0.011845000000000001,1.696764705882353,0.44296933433059094,0.07446808510638299,0.4106430923903623,0.3501083255957908
"like, restaurant",place,0.045,0.369,0.027,0.6,1.6260162601626016,1.0,0.010395000000000001,1.5775,0.4031413612565446,0.06976744186046513,0.36608557844690964,0.3365853658536585
"good, like, restaurant",would,0.03,0.207,0.02,0.6666666666666667,3.2206119162640907,1.0,0.01379,2.3790000000000004,0.7108247422680413,0.09216589861751152,0.5796553173602355,0.3816425120772947
"like, restaurant, would",good,0.022,0.358,0.02,0.9090909090909092,2.539360081259523,1.0,0.012124000000000001,7.0620000000000065,0.619836400817996,0.05555555555555556,0.8583970546587371,0.48247841543930936
"good, restaurant, would",like,0.031,0.209,0.02,0.6451612903225806,3.086896125945362,1.0,0.013521000000000002,2.2291818181818184,0.6976780185758514,0.09090909090909091,0.551404918233351,0.3704275351134434
"go, restaurant",food,0.038,0.359,0.025,0.6578947368421053,1.832575868640962,1.0,0.011358000000000002,1.873692307692308,0.4722661122661123,0.06720430107526883,0.46629444125133435,0.36376630992523096
"go, restaurant",good,0.038,0.358,0.024,0.6315789473684211,1.7641870038224055,1.0,0.010396,1.7425714285714289,0.4502772002772003,0.06451612903225808,0.42613543203803916,0.3493090267568363
"go, restaurant",place,0.038,0.369,0.02,0.5263157894736842,1.426330052774212,1.0,0.005978000000000001,1.332111111111111,0.31070686070686077,0.0516795865633075,0.2493118692134456,0.2902581657395521
"place, restaurant",good,0.058,0.358,0.034,0.5862068965517242,1.637449431708727,1.0,0.013236000000000001,1.5515000000000003,0.41326339452978644,0.08900523560209425,0.35546245568804397,0.34058948179541515
"place, restaurant",food,0.058,0.359,0.039,0.6724137931034483,1.873018922293728,1.0,0.018178,1.9567368421052633,0.49480102346344385,0.10317460317460317,0.4889450750443811,0.39052444529824226
"food, place, restaurant",good,0.039,0.358,0.022,0.5641025641025641,1.5757054863200115,1.0,0.008038,1.4728235294117646,0.3801910888279255,0.05866666666666667,0.32103203131240515,0.31277753903452227
"food, good, restaurant",place,0.042,0.369,0.022,0.5238095238095237,1.4195380049038584,1.0,0.006501999999999997,1.3250999999999997,0.30850256215600674,0.05655526992287918,0.245339974341559,0.2917150600077429
"good, place, restaurant",food,0.034,0.359,0.022,0.6470588235294117,1.8023922660986398,1.0,0.009793999999999999,1.8161666666666663,0.46085074345943916,0.05929919137466307,0.44938974029549406,0.3541700802883827
"place, restaurant",time,0.058,0.273,0.032,0.5517241379310345,2.020967538208917,1.0,0.016166,1.6217692307692306,0.5362924628450106,0.10702341137123744,0.383389460702936,0.33447012757357586
"restaurant, time",place,0.048,0.369,0.032,0.6666666666666666,1.8066847335140017,1.0,0.014288000000000002,1.8929999999999998,0.4690126050420169,0.08311688311688312,0.47173798203909134,0.37669376693766937
"restaurant, time",good,0.048,0.358,0.027,0.5625,1.5712290502793296,1.0,0.009815999999999998,1.4674285714285715,0.3818860877684407,0.0712401055408971,0.31853582554517135,0.3189594972067039
"restaurant, time",food,0.048,0.359,0.031,0.6458333333333334,1.7989786443825442,1.0,0.013767999999999999,1.8098823529411767,0.46652209270805095,0.08244680851063829,0.4474778991159647,0.36609215413184776
"good, place, restaurant",time,0.034,0.273,0.02,0.5882352941176471,2.154708037060978,1.0,0.010717999999999998,1.7655714285714286,0.5547619047619047,0.06968641114982578,0.43361113358685976,0.33074768368886015
"place, restaurant, time",good,0.032,0.358,0.02,0.625,1.7458100558659218,1.0,0.008544000000000001,1.712,0.4413223140495869,0.05405405405405406,0.4158878504672897,0.3404329608938548
